Customers,ID,Number of Users,Invoice Date,Invoice #,Year,Month,Invoice Amount,Subscription,2021 Prediction,Lost Customer,Customers Status,Account Code ,Dates of service ,Address,State,Lat,Long
University of Maryland College of Education,336,200.0,9/15/20,NB091520,2020,September,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/14/2020 to 9/30/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.94730600000001
University of Maryland College of Education,336,13.0,9/17/20,NB071720D,2020,September,$130.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/8/2020 to 7/31/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.94730600000001
University of Maryland College of Education,336,50.0,10/1/20,NB100120C,2020,October,$500.00 ,1 Year,"$5,600.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.94730600000001
University of Michigan-Dearborn,337,30.0,10/7/20,NB100820A,2020,October,$450.00 ,3 Months,$450.00 ,,New,4700-0-00-00000-00-0000,3 Months Subscription 10/2/2020 to 12/31/2020,"4901 Evergreen-FCS 2nd Floor, Dearborn, MI 48128",MI,42.318754,-83.232658
University of Michigan-Dearborn,337,30.0,1/7/21,NB010721B,2021,January,$450.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 1/20/2021 to 4/30/2021,"4901 Evergreen-FCS 2nd Floor, Dearborn, MI 48128",MI,42.318754,-83.232658
University of Minnesota Duluth,338,359.0,9/8/20,NB090820F,2020,September,"$5,090.00 ",1 Year,"$5,090.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"1208 Ordean CT., Bohannon Hall, Duluth, MN  55812",MN,46.818909999999995,-92.084361
University of Mississippi,339,100.0,10/31/16,AJ554,2016,October,"$7,350.00 ",3 Years,,2020.0,New,4700-0-00-00000-00-0000,3 Years Subscription 9/1/17 to 8/31/20,"850 Insight Park Avenue, University ,MS 38677",MS,34.358185,-89.548378
University of Missouri Kansas City,340,450.0,11/30/16,2,2016,November,"$7,500.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 11/29/16 to 11/30/17,"5000 Holmes St, Kansas City, MO 64110",MO,39.033781,-94.577827
University of Missouri Kansas City,340,200.0,6/1/18,134,2018,June,"$5,000.00 ",3 Years,,,Returning,4700-0-00-00000-00-0000,3 Years Subscription 11/30/19 to 11/30/22,"5000 Holmes St, Kansas City, MO 64110",MO,39.033781,-94.577827
University of Montevallo,341,150.0,8/19/20,NB081920E,2020,August,"$1,500.00 ",6 Months,,,New,4700-0-00-00000-00-0000,6 Months Subscription 9/1/2020 to 3/31/2021,"Montevallo, AL 35118                  ",AL,33.099384,-86.864512
University of Montevallo,341,150.0,9/22/20,NB092220,2020,September,$750.00 ,6 Months,$750.00 ,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 9/1/2020 to 03/31/2021,"Montevallo, AL 35118                  ",AL,33.099384,-86.864512
University of NC Charlotte,342,500.0,5/9/17,25,2017,May,"$15,750.00 ",3 Years,,2020.0,New,4700-0-00-00000-00-0000,3 Years Subscription 5/8/17 to 4/30/20,"9201 University City Blvd, Charlotte, NC 28223",NC,35.306152000000004,-80.734562
University of NC Greensboro,343,200.0,3/24/16,AJ515,2016,March,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 3/22/16 to 3/31/17,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,343,1000.0,7/25/16,AJ538,2016,July,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/25/16 to 7/31/17,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,343,200.0,8/23/18,145,2018,August,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/31/18 to 7/31/19,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,343,50.0,9/9/19,215,2019,September,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/6/19 to 8/31/20,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,343,200.0,8/25/20,NB082520D,2020,August,"$3,500.00 ",1 Year,"$3,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of New Mexico,344,50.0,8/17/20,NB081720B,2020,August,"$2,000.00 ",1 Year,"$2,000.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"1 University of New Mexico, Albuquerque, NM  87131",NM,35.083789,-106.620276
University of North Alabama,345,200.0,4/15/20,NB041520G,2020,April,$500.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 4/8/2020 to 6/30/2020,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,345,200.0,5/6/20,NB050620,2020,May,$500.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 4/8/2020 to 6/30/2020,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,345,250.0,7/30/20,NB073020,2020,July,"$2,000.00 ",6 Months,"$2,000.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/10/2020 to 1/10/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,345,350.0,8/25/20,NB082520K,2020,August,"$1,750.00 ",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/10/2020 to 1/10/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,345,50.0,9/13/20,NB091320B,2020,September,$250.00 ,6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 07/10/2020 to 01/10/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,345,400.0,1/8/21,NB010821B,2021,January,"$2,750.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/11/2021 to 07/11/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,345,36.0,1/21/21,NB012121,2021,January,$180.00,6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/11/2021 to 07/11/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Carolina,346,75.0,10/11/17,74,2017,October,"$1,500.00 ",1 Year,,2018.0,New,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2017 to 8/31/18,"412G Poe Hall, Box 7801, Raleigh, NC 27695",NC,35.803142,-78.67826099999999
University of North Carolina Chapel Hill,347,75.0,7/31/20,NB073120C,2020,July,"$2,250.00 ",1 Year,"$2,250.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"3500 Peabody Hall, Chapel Hill, NC 27599",NC,35.965663,-79.054063
University of North Carolina Charlotte,348,500.0,4/21/20,NB042120A,2020,April,"$5,250.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/30/2020 to 4/30/2021,"9201 University City Blvd., Charlotte, NC 28223",NC,35.306152000000004,-80.734562
University of North Carolina Charlotte,348,150.0,6/2/20,NB060220B,2020,June,$375.00 ,3 Months,"$5,250.00 ",,Returning,4700-0-00-00000-00-0000,3 Months Subscription 9/15/2020 to 12/15/2020,"9201 University City Blvd., Charlotte, NC 28223",NC,35.306152000000004,-80.734562
University of North Carolina Wilmington,349,126.0,9/1/17,61,2017,September,"$3,760.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/31/17 to 8/31/18,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.86776400000001
University of North Carolina Wilmington,349,126.0,6/19/18,135,2018,June,"$2,760.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8-31-18 to 8-31-19,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.86776400000001
University of North Carolina Wilmington,349,200.0,7/24/19,208,2019,July,"$3,260.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/19 to 8/31/20,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.86776400000001
University of North Carolina Wilmington,349,700.0,3/17/20,NB031720,2020,March,"$1,750.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2019 to 8/31/2020,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.86776400000001
University of North Carolina Wilmington,349,600.0,9/13/20,NB091320A,2020,September,"$7,500.00 ",1 Year,"$9,250.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.86776400000001
University of North Carolina Wilmington,349,200.0,12/8/20,NB12092B,2020,December,"$2,000.00 ",1 Year,"$2,000.00 ",,Returning,4700-0-00-00000-00-0000,1 yr Subscription 8/31/2020 to 8/31/2021,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.86776400000001
University of North Colorado,350,75.0,6/11/20,NB061120B,2020,June,"$5,252.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 7/1/2020 to 06/30/2023,"501 20th Street, Campus Box 39, Greeley, CO  80639",CO,40.406378000000004,-104.68531999999999
University of North Dakota,351,106.0,8/19/20,NB081920C,2020,August,"$1,280.00 ",6 Months,,,New,4700-0-00-00000-00-0000,6 Months Subscription 8/19/2020 to 2/19/2021,"231 Centennial Drive, Grand Forks, ND  58202-7189",ND,47.920190000000005,-97.07046
University of North Dakota,351,106.0,11/19/20,NB111920,2020,November,$624.00,3 Months,$624.00,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 2/20/2021 to 5/31/2021,"231 Centennial Drive, Grand Forks, ND  58202-7189",ND,47.920190000000005,-97.07046
University of North Florida,352,130.0,9/24/20,NB092420D,2020,September,"$1,400.00 ",6 Months,,,New,4700-0-00-00000-00-0000,6 Months Subscription 9/9/2020 to 03/9/2021,"1 UNF Drive, Jacksonville, FL  32224",FL,30.264713,-81.507903
University of North Florida,352,15.0,10/16/20,NB101620C,2020,October,$75.00 ,6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 9/9/2020 to 3/9/2021,"1 UNF Drive, Jacksonville, FL  32224",FL,30.264713,-81.507903
University of North Florida,352,20.0,10/23/20,NB102320,2020,October,$100.00 ,6 Months,"$1,400.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 9/9/2020 to 3/9/2021,"1 UNF Drive, Jacksonville, FL  32224",FL,30.264713,-81.507903
University of North Georgia,353,135.0,6/4/19,195,2019,June,"$1,950.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 6/3/19 to 5/31/20,"Aderhold Hall, Athens, GA 30602",GA,33.94177,-83.372991
University of North Georgia,353,41.0,4/8/20,NB040820B,2020,April,"$1,900.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 5/31/2020 to 5/31/2021,"Aderhold Hall, Athens, GA 30602",GA,33.94177,-83.372991
University of North Georgia,353,60.0,4/9/20,NB040920,2020,April,"$2,100.00 ",1 Year,"$2,100.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 4/9/2020 to 3/31/2021,"Aderhold Hall, Athens, GA 30602",GA,33.94177,-83.372991
University of North Texas,354,150.0,10/2/20,NB100220,2020,October,"$3,000.00 ",1 Year,"$3,000.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 10/2/2020 to 9/30/2021,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
University of Pacific,355,40.0,3/20/17,11,2017,March,$750.00 ,1 Year,,2018.0,New,4700-0-00-00000-00-0000,1 Year Subscription 3/17/17 to 3/31/18,"3601 Pacific Avenue, Stockton, CA 95211",CA,37.981066999999996,-121.30895100000001
University of Phoenix Inc.,356,1000.0,10/11/17,73,2017,October,"$12,500.00 ",1 Year,,2018.0,New,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2017 to 8/31/18,"4035 S Riverpoint Pkwy, Phoenix, AZ 85040",AZ,33.411341,-112.01268999999999
University of Portland,357,25.0,1/17/18,96,2018,January,"$2,750.00 ",1 Year,,2019.0,New,4700-0-00-00000-00-0000,1 Year Subscription 1/17/18 to 1/31/19,"1900 SW Fourth Avenue, Portland, OR  97201",OR,45.510138,-122.68031200000001
University of Rhode Island (School of Education),358,150.0,9/12/20,NB091220,2020,September,$750.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/14/2020 to 12/14/2020,"45 Upper College Rd, Kingston, RI 02881",RI,41.483693,-71.52550600000001
University of Rhode Island (School of Education),358,200.0,9/12/20,NB091220A,2020,September,"$3,500.00 ",1 Year,"$3,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/14/2020 to 9/30/2021,"45 Upper College Rd, Kingston, RI 02881",RI,41.483693,-71.52550600000001
University of Richmond,359,20.0,4/15/20,NB041520D,2020,April,"$1,700.00 ",1 Year,"$1,700.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 3/26/2020 to 3/31/2021,"421 Westhampton Way, Richmond, VA 23173",VA,37.575798999999996,-77.543513
University of Rochester-Warner School,360,60.0,10/16/20,NB101620,2020,October,"$4,800.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 10/20/2020 to 10/31/2023,"500 Wilson Blvd., Box 270425, Rochester, NY 14627",NY,43.128879,-77.629708
University of San Francisco,361,200.0,4/17/20,NB041720A,2020,April,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/15/2020 to 4/31/2021,"2130 Fulton St., San Francisco, CA  94117",CA,37.776451,-122.451994
University of San Francisco,361,10.0,9/21/20,NB092120B,2020,September,$100.00 ,1 Year,"$3,600.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 4/15/2020 to 4/30/2021,"2130 Fulton St., San Francisco, CA  94117",CA,37.776451,-122.451994
University of South Alabama,362,100.0,4/27/20,NB042720,2020,April,"$2,500.00 ",1 Year,"$2,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 4/23/2020 to 4/30/2021,"307 University North, Mobile, AL 36688",AL,30.69538,-88.175177
"University of South Carolina, Beaufort",363,150.0,8/13/20,NB081320G,2020,August,$750.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 11/30/2020,"1 University Blvd, Bluffton, SC  29909",SC,32.303215,-80.973589
"University of South Carolina, Beaufort",363,150.0,12/3/20,NB120320D,2020,December,"$1,500.00 ",6 Months,"$1,500.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 12/1/2020 to 5/31/2021,"1 University Blvd, Bluffton, SC  29909",SC,32.303215,-80.973589
"University of South Carolina, College of Education",364,300.0,12/9/20,NB120920C,2020,December,"$4,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 yr Subscription 1/1/2021 to 12/31/2021,"820 Main Street, Wardlaw 221, Columbia, SC  29208",SC,33.99617,-81.0312
University of Southern Mississippi,365,20.0,9/7/17,64,2017,September,"$1,700.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2017 to 9/30/18,"118 College Dr, Hattiesburg, MS 39406",MS,31.327810999999997,-89.332063
University of Southern Mississippi,365,135.0,9/17/18,150,2018,September,"$1,700.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/18 to 9/30/19,"118 College Dr, Hattiesburg, MS 39406",MS,31.327810999999997,-89.332063
University of Southern Mississippi,365,135.0,9/20/19,220,2019,September,"$1,200.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/19 to 9/30/20,"118 College Dr, Hattiesburg, MS 39406",MS,31.327810999999997,-89.332063
University of Southern Mississippi,365,20.0,10/13/20,NB101320B,2020,October,"$1,200.00 ",1 Year,"$1,200.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"118 College Dr, Hattiesburg, MS 39406",MS,31.327810999999997,-89.332063
University of St. Francis,366,100.0,6/25/20,NB062520A,2020,June,"$2,500.00 ",1 Year,"$2,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/15/2020 to 8/31/2021,"500 Wilcox St., Joliet, IL 60435",IL,41.532977,-88.098109
University of St. Thomas,367,311.0,10/30/20,NB103020,2020,October,"$3,366.00 ",1 Year,"$3,366.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 11/7/2020 to 10/31/2021,"2115 Summit Avenue, St. Paul, MN  55105-1096",MN,44.943933,-93.189874
University of Tennessee at Martin,368,31.0,5/16/19,189,2019,May,"$3,850.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 5/15/19 to 5/31/22,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Tennessee at Martin,368,31.0,11/1/19,235,2019,November,$130.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/1/19 to 10/31/20,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Tennessee at Martin,368,31.0,3/10/20,NB031020,2020,March,$310.00 ,3 Years,,,Returning,4700-0-00-00000-00-0000,3 Years Subscription 5/15/2019 to 05/31/2022,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Tennessee at Martin,368,53.0,4/2/20,NB040220B,2020,April,$132.50 ,3 Months,$262.50 ,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 3/24/2020 to 6/30/2020,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Texas at San Antonio,369,100.0,11/2/20,NB110220B,2020,November,"$2,500.00 ",1 Year,"$2,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 11/2/2020 to 10/31/2021,"One UTSA Circle, San Antonio, TX  78249",TX,29.584425,-98.61755500000001
University of Texas at Tyler,370,165.0,1/15/21,NB011521A,2021,January,"$1,575.00",1 Year,,,New,4700-0-00-00000-00-0000,1 yr Subscription 1/31/2021 to 1/31/2022,"3900 University Blvd, Tyler, TX  75799",TX,32.314909,-95.254302
University of the Arts,371,50.0,3/25/20,NB032520B,2020,March,$516.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/23/2020 to 6/30/2020,"320 S Broad St, Philadelphia, PA 19102",PA,39.945975,-75.16555600000001
University of the Arts,371,72.0,9/1/20,NB090120C,2020,September,$555.00 ,3 Months,$555.00 ,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 9/8/2020 to 12/8/2020,"320 S Broad St, Philadelphia, PA 19102",PA,39.945975,-75.16555600000001
University of the Arts,371,64.0,1/26/21,NB012621B,2021,January,$535.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 2/1/2021 to 4/30/2021,"320 S Broad St, Philadelphia, PA 19102",PA,39.945975,-75.16555600000001
University of the Cumberland,372,250.0,6/20/16,AJ534,2016,June,"$3,500.00 ",1 Year,,2017.0,New,4700-0-00-00000-00-0000,1 Year Subscription 6/14/16 to 5/31/17,"6178 College Station Drive, Williamsburg, KY 40769",KY,36.737027000000005,-84.162826
University of the Pacific,373,125.0,9/28/18,153,2018,September,"$2,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 9/28/18 to 9/30/19,"3001 Pacific Avenue, Stockton, CA  95211",CA,37.981987,-121.30866999999999
University of the Pacific,373,250.0,9/25/19,224,2019,September,"$1,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/19 to 9/30/20,"3001 Pacific Avenue, Stockton, CA  95211",CA,37.981987,-121.30866999999999
University of the Pacific,373,125.0,9/11/20,NB091120D,2020,September,"$2,750.00 ",1 Year,"$2,750.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"3001 Pacific Avenue, Stockton, CA  95211",CA,37.981987,-121.30866999999999
University of Virginia,374,50.0,2/21/17,8,2017,February,"$1,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 2/16/17 to 2/28/18,"1001 N EMMET ST  Charlottesville, VA 22904-4202 ",VA,38.049883,-78.501288
University of Virginia,374,50.0,3/30/18,108,2018,March,"$1,500.00 ",1 Year,,2019.0,Returning,4700-0-00-00000-00-0000,1 Year Subscription 3/14/18 to 2/28/19,"1001 N EMMET ST  Charlottesville, VA 22904-4202 ",VA,38.049883,-78.501288
University of West Alabama,375,25.0,5/16/18,128,2018,May,"$6,300.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 5/15/18 to 5/31/21,"College of Education, Station 60, Livingston, AL  35470",AL,32.581327,-88.18576800000001
University of West Alabama,375,25.0,4/2/20,NB040220A,2020,April,$62.50 ,3 Months,"$2,100.00 ",,Returning,4700-0-00-00000-00-0000,3 Months Subscription 4/1/2020 to 6/30/2020,"College of Education, Station 60, Livingston, AL  35470",AL,32.581327,-88.18576800000001
University of West Georgia,376,200.0,8/5/20,NB080520,2020,August,"$3,500.00 ",1 Year,"$3,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"1601 Maple Street, Carrollton, GA  30118",GA,33.574397,-85.09905400000001
University of Wisconsin Stevens Point,377,50.0,4/15/20,NB041520A,2020,April,$250.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 4/9/2020 to 7/9/2020,"1901 4th Ave, Stevens Point, WI 54481",WI,44.527988,-89.572315
University of Wisconsin Stevens Point,377,300.0,10/15/20,NB101520,2020,October,"$4,500.00 ",1 Year,"$4,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/8/2020 to 8/31/2021,"1901 4th Ave, Stevens Point, WI 54481",WI,44.527988,-89.572315
University of Wisconsin-Eau Claire,378,525.0,9/8/20,NB090820P,2020,September,"$4,650.00 ",1 Year,"$4,650.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"Eau Claire, WI 54702",WI,44.804918,-91.46951999999999
University of Wisconsin-Madison,379,186.0,8/19/20,NB081920D,2020,August,"$1,680.00 ",6 Months,"$1,680.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 8/24/2020 to 2/28/2021,"1000 Bascom Mall, L139F Madison, WI  53706",WI,43.075647,-89.402263
University of Wisconsin-River Falls,380,35.0,9/17/20,NB091720,2020,September,$462.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/15/2020 to 12/15/2020,"410 S. 3rd Street, River Falls, WI  54022",WI,44.852336,-92.621352
University of Wisconsin-River Falls,380,100.0,10/19/20,NB101920A,2020,October,"$2,500.00 ",1 Year,"$2,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/8/2020 to 10/31/2021,"410 S. 3rd Street, River Falls, WI  54022",WI,44.852336,-92.621352
"University of Wyoming, College of Education",381,45.0,9/11/20,NB091120I,2020,September,"$4,350.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 9/1/2020 to 10/31/2023,"1000 E University Avenue, Laramie, WY 8207",WI,41.31239,-105.579458
Utah Valley University,382,500.0,3/14/18,101,2018,March,"$7,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 3/1/18 to 2/28/19,"800 West University Parkway, Orem, UT 84088",UT,40.277260999999996,-111.7129
Utah Valley University,382,500.0,7/29/20,NB072920,2020,July,"$6,500.00 ",1 Year,"$6,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 5/18/2020 to 5/31/2021,"800 West University Parkway, Orem, UT 84088",UT,40.277260999999996,-111.7129
Utica College,383,200.0,8/6/20,NB080620,2020,August,"$1,750.00 ",6 Months,"$1,750.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 7/21/2020 to 1/21/2021,"1600 Burrstone Rd., Utica, NY  13502",NY,43.095287,-75.271726
Utica College,383,200.0,1/28/21,NB012821A,2021,January,"$1,750.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 2/1/2021 to 07/31/2021,"1600 Burrstone Rd., Utica, NY  13502",NY,43.095287,-75.271726
VA NBCT Network,384,750.0,6/20/19,196,2019,June,"$4,500.00 ",3 Years,"$4,500.00 ",,New,4700-0-00-00000-00-0000,3 Years Subscription 6/19/19 to 6/30/22,,,,
Valdosta State University,385,500.0,10/7/20,NB100820I,2020,October,"$1,625.00 ",3 Months,"$1,625.00 ",2020.0,New,4700-0-00-00000-00-0000,3 Months Subscription 10/7/2020 to 12/31/2020,"1500 N. Patterson St., Valdosta, GA  31698",GA,30.848574,-83.291042
Virginia Commonwealth University,386,20.0,9/20/18,151,2018,September,"$2,700.00 ",1 Year,,2019.0,New,4700-0-00-00000-00-0000,1 Year Subscription 9/19/18 to 9/30/19,"907 Floyd Ave, Richmond, VA 23284",VA,37.546856,-77.453638
Vitero University,387,10.0,6/18/20,NB061820,2020,June,$160.00 ,3 Months,,2020.0,New,4700-0-00-00000-00-0000,3 Months Subscription 6/18/2020 to 9/18/2020,"900 Viterbo Drive, La Crosse, WI  54601",WI,43.802091,-91.244954
Walla Walla Public Schools,388,250.0,4/13/17,21,2017,April,"$3,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 7/30/17 to 7/30/18,"364 S Park Street, Walla Walla,WA 99362",WA,46.065081,-118.32958700000002
Walla Walla Public Schools,388,40.0,1/13/20,249,2020,January,"$2,300.00 ",3 Years,,,Returning,4700-0-00-00000-00-0000,3 Years Subscription 7/31/2020 to 7/31/2023,"364 S Park Street, Walla Walla,WA 99362",WA,46.065081,-118.32958700000002
Washington County Schools,389,25.0,4/11/18,114,2018,April,"$5,775.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 7/18/18 to 6/21/21,"10435 Downsville Pike Hagerstown, MD 21740",MD,39.598071999999995,-77.764449
Washington State University,390,100.0,9/24/20,NB092420C,2020,September,"$2,500.00 ",1 Year,"$2,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/22/2020 to 9/30/2021,"PO Box 642132, Pullman, WA  99614-2132",WA,46.728879,-117.17951200000002
West Liberty University,391,350.0,12/3/20,NB120320C,2020,December,"$3,500.00 ",1 Year,"$3,500.00 ",,New,4700-0-00-00000-00-0000,1 yr Subscription 1/16/2021 to 1/31/2022,"208 University Dr. CUB 147, West Liberty, WV  26074",WV,37.902828,-83.290718
Western Carolina University,392,600.0,3/20/20,NB032020E,2020,March,"$7,500.00 ",1 Year,"$7,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 3/20/2020 to 3/31/2021,"1 University Dr, Cullowhee, NC  28779",NC,35.309247,-83.183142
Western Governors University,393,5000.0,9/15/16,AJ548,2016,September,"$50,000.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 6/13/16 to 6/12/2019,"4001 S 700 E #300, Salt Lake City, UT 84107",UT,40.684882,-111.869961
Western Governors University,393,50.0,7/8/19,205,2019,July,"$20,000.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/12/19 to 6/12/20,"4001 S 700 E #300, Salt Lake City, UT 84107",UT,40.684882,-111.869961
